raw,sentids,filename,img_id,positive_sentence,negative_sentence,label,split,num_labels
"[""A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain."", ""A young blond woman sitting atop a brown draft horse in the snowy mountains."", ""A woman rides a horse near a frozen lake in the winter time."", ""Woman n blue jacket sits on daft horse near a frozen lake."", ""A woman in a blue jacket rides a brown pony near water.""]","[1275, 1276, 1277, 1278, 1279]",109202756.jpg,255,A woman in a blue jacket rides a brown horse that is near a frozen lake.,The brown horse that was ridden by a woman in a blue jacket is near a frozen lake.,4,train,6
"[""A man in a black shirt and black jeans and a little boy are taking a look inside a green truck's engine while it is parked in a grass field with a gas tank in front of it."", ""A male in a black shirt, and black pants, working on the engine of an old, green antique automobile, with a yellow gas canister sitting on the grass."", ""A young man and a toddler look under the hood of an old-fashioned truck."", ""A man and children work on the engine of an old truck."", ""Man working on old truck while child watches.""]","[1270, 1271, 1272, 1273, 1274]",10919429.jpg,254,A man in a black shirt works on an engine that is of an old truck.,The engine that was worked on by a man in a black shirt is of an old truck.,4,train,6
"[""A girl sitting on the steps of a building wearing a green short-sleeve shirt, blue jeans, flip-flops holding a cup and writing in a journal with her purse sitting at her feet."", ""A woman in a green shirt and jeans kneels on a stoop with coffee in hand, her purse beside her and a large door behind her, as she fills out paperwork."", ""A woman is sitting on the steps in front of a large black door, writing in a notebook."", ""A woman sitting down on steps, writing something down with a door behind her."", ""A girl holding a coffee cup is writing outside.""]","[1240, 1241, 1242, 1243, 1244]",1089354362.jpg,248,A woman in a green shirt writes something that is in a notebook.,Something that was written by a woman in a green shirt is in a notebook.,4,train,8
"[""An Asian man in spectacles and a t-shirt preparing some food."", ""A man working diligently while sitting at a table."", ""Man sitting using tool at a table in his home."", ""Indian man whittles in his own home."", ""A man is sharpening a knife.""]","[1230, 1231, 1232, 1233, 1234]",1089059626.jpg,246,An Asian man in spectacles prepares food that is at a table.,The food that was prepared by an Asian man in spectacles is at a table.,4,train,12
"[""There are two men in orange life vests signaling to a cruise ship docking at a pier."", ""Two dock workers and small boat guiding a cruise ship to place to tie up on dock."", ""Two men in orange and blue safety gear stand on the dock guiding a boat inward."", ""A large ship approaching the dock with two men awaiting its arrival."", ""Stevedores are waiting for a boat to dock.""]","[1475, 1476, 1477, 1478, 1479]",1101207553.jpg,295,Two men in orange vests guide the cruise ship to the dock.,The cruise ship that is guided by two men in orange vests is approaching the dock.,4,train,6
"[""A man in a business suit talking on the phone and carrying a briefcase walking by a mirrored building."", ""A man in a black suit and briefcase hurrying somewhere, while talking on his cellphone."", ""An asian man carrying a suitcase while talking on the phone and walking quickly."", ""A man in a suit is walking and carrying a briefcase."", ""A businessman in a suit is running.""]","[1920, 1921, 1922, 1923, 1924]",1126450961.jpg,384,A man in a black suit carries a briefcase near a mirrored building.,The briefcase that is carried by a man in a black suit is near a mirrored building.,4,train,6
"[""Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back."", ""A girl wearing a striped shirt, plaid shorts, and a baseball hat is on a bike, pulling a man in a red cart with a black top."", ""A blond girl in plaid shorts is driving a bearded man around the city in a bicycle taxi."", ""A woman with a baseball cap on riding a bike while pulling a man sitting in a cart."", ""A girl driving a Rickshaw at night with a man as her passenger.""]","[2500, 2501, 2502, 2503, 2504]",1163297375.jpg,500,A girl in plaid shorts pulls a man that sits in a cart.,The man that was pulled by a girl in plaid shorts sits in a cart.,4,test,10
"[""A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm."", ""A bald little boy holds a chicken while two men are sitting in the background."", ""A young boy with a shaved head holds a chicken under his left arm."", ""A small child in poverty conditions is holding a chicken."", ""A young bald boy holding a chicken.""]","[1930, 1931, 1932, 1933, 1934]",1128230658.jpg,386,A young boy with a shaved head holds a chicken under his left arm.,The chicken that is held by a young boy with a shaved head is under his left arm.,4,train,6
"[""A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him."", ""A young guy, probably in his early twenties, shows off his culinary skills with pride."", ""A blond man shows off his freshly baked bread with a wide smile."", ""A teenage boy stands in a backyard holding a tray of bread."", ""A man shows what he has baked.""]","[2785, 2786, 2787, 2788, 2789]",1187252153.jpg,557,A blond man shows bread that is freshly baked.,The bread that was shown by a blond man is freshly baked.,4,train,10
"[""A festival is going on right outside a lake, with several drummers in red shirts and a man on stilts playing the drums."", ""A group of people wearing red shirts and holding drums is being photographed at the boardwalk."", ""A group of people in red play the drums while a performer walks on stilts by the river."", ""A man on stilts stands in front of a line of drummers."", ""A crowd of people in a parade.""]","[2780, 2781, 2782, 2783, 2784]",118717792.jpg,556,A group of people in red play drums that are by the river.,The drums that were played by a group of people in red are by the river.,4,train,8
"[""This picture of a man reading is tilted."", ""A man looks at a book on a sunny day."", ""A man is reading a small book."", ""A man reading a book outside."", ""Man reading book outdoors.""]","[2765, 2766, 2767, 2768, 2769]",1187077747.jpg,553,A man reads a book that is outside.,The book that was read by a man is outside.,4,train,8
"[""A little boy wearing a purple shirt and blue jeans kicking a ball on the grass."", ""A child in jeans and dark shirt kicks a colorful ball outside."", ""A young male is kicking a multicolored ball."", ""A little boy kicking a rubber ball."", ""A small child kicking a ball.""]","[2760, 2761, 2762, 2763, 2764]",118668756.jpg,552,A little boy kicks a ball that is on the grass.,The ball that was kicked by a little boy is on the grass.,4,train,8
"[""Colored woman rolling a bowling ball down an alley."", ""A woman in a white shirt and black pants bowling."", ""A woman throwing a ball down a bowling alley."", ""Woman rolling a ball down a bowling alley."", ""A woman in a sheer white top is bowling.""]","[2740, 2741, 2742, 2743, 2744]",1186391461.jpg,548,A woman throws a ball that is down a bowling alley.,The ball that was thrown by a woman is down a bowling alley.,4,train,8
"[""A woman with a red sleeveless top and a long black skirt holding one young child in her arm and holding another young child by the hand as she walks along."", ""A woman carries a child in her arm and holds another child's hand as they walk outside next to a building."", ""A woman with two kids walks towards a building."", ""A woman in a dress with two children."", ""A woman walking with two children.""]","[2725, 2726, 2727, 2728, 2729]",1184910489.jpg,545,A woman carries a child that is in her arm.,The child that was carried by a woman is in her arm.,4,test,10
"[""Four men, one in a long blue robe, looking like they are doing laundry in a muddy pit in a 3rd world country."", ""One man in a blue shirt is operating a watering hose and another man in a brown shirt is moving tarps."", ""Four men use hoses to pour water while in an austere environment."", ""Men filling concrete basins with water and canvas like material."", ""Four men that appear to excavating old ruins.""]","[2705, 2706, 2707, 2708, 2709]",1182733666.jpg,541,Four men use hoses that pour water.,The hoses that were used by four men pour water.,4,train,6
"[""Twin toddlers dressed alike being pushed in plastic car strollers in a parade"", ""Twin boys being pushed in small car shaped strollers in a parade"", ""Two kids being pushed in car shaped strollers in a parade."", ""Parents are pushing little children in red car carts."", ""Two children ride in toy cars.""]","[2700, 2701, 2702, 2703, 2704]",118187095.jpg,540,Parents push children that are in toy cars.,The children that were pushed by parents are in toy cars.,4,train,6
